Seconds,Longitude,Latitude,Altitude
42388.929,-2.836349393205267,55.89132197001102,65.4
42388.962,-2.836349725992639,55.89132142915918,65.4
42388.996,-2.8363499720084233,55.89132094396103,65.4
42389.028999999995,-2.8363502157021507,55.891320354542465,65.4
42389.062999999995,-2.8363504135658144,55.89131974490515,65.4
42389.096,-2.8363503958448564,55.89131908211541,65.4
42389.13,-2.836350437764088,55.89131839957591,65.4
42389.164,-2.8363504268870865,55.891317691033414,65.4
42389.197,-2.8363503650470534,55.891316957582234,65.4
42389.231,-2.836350274975701,55.89131630865381,65.4
42389.265,-2.836350123064314,55.89131552611482,65.4
42389.297999999995,-2.8363497559349478,55.89131456765177,65.4
42389.331999999995,-2.836349448567984,55.891313701475895,65.4
42389.365999999995,-2.836349137412402,55.89131294113585,65.4
42389.399,-2.836348721030993,55.89131203103107,65.4
42389.433,-2.8363482512422817,55.891311097737244,65.4
42389.466,-2.8363476310087474,55.89130998018173,65.4
42389.5,-2.8363470415730156,55.89130894678419,65.4
42389.534,-2.836346386386419,55.891307896919834,65.3
42389.568,-2.836345670459711,55.89130682798314,65.3
42389.600999999995,-2.836345016617462,55.891305895992076,65.3
42389.634999999995,-2.836344203042164,55.89130479208943,65.3
42389.668,-2.836343092365836,55.8913034554626,65.3
42389.702,-2.8363420976701246,55.89130231602079,65.3
42389.736,-2.8363412034339133,55.891301329626664,65.3
42389.769,-2.8363401113340387,55.89130016855913,65.3
42389.803,-2.836338964604727,55.89129899868496,65.3
42389.835999999996,-2.8363379354448073,55.8912979917073,65.3
42389.869999999995,-2.836336468516114,55.89129666935866,65.3
42389.903999999995,-2.8363351515433917,55.89129549974505,65.3
42389.937,-2.836333784463132,55.8912943248683,65.3
42389.971,-2.8363325741827987,55.89129331679633,65.3
42390.005,-2.8363311191088156,55.89129214004361,65.3
42390.038,-2.8363296212601066,55.89129096204025,65.3
42390.072,-2.8363279592786603,55.89128982369276,65.3
42390.106,-2.836326609063865,55.89128886158199,65.3
42390.138999999996,-2.836324994867899,55.891287740326646,65.3
42390.172999999995,-2.8363233427857475,55.89128662011351,65.3
42390.206,-2.8363218971222044,55.89128566013926,65.3
